ZIPCode,Place,date,cases_confirmed_cum,deaths_confirmed_cum,TotalPop,cases_daily,deaths_daily,state,cases_per_100k
28092,Lincolnton,2020-05-23,23,0,40052,2,0,North Carolina,57.4253470488365
28103,Marshville,2020-05-23,13,0,11346,4,0,North Carolina,114.577824784065
28104,Matthews,2020-05-23,34,3,32469,3,0,North Carolina,104.715266869937
28105,Matthews,2020-05-23,128,7,45346,33,1,North Carolina,282.274070480307
28107,Midland,2020-05-23,9,0,8210,1,0,North Carolina,109.622411693057
28110,Monroe,2020-05-23,113,6,55536,5,0,North Carolina,203.471622010948
28112,Monroe,2020-05-23,119,4,28060,6,0,North Carolina,424.091233071989
28114,Mooresboro,2020-05-23,8,0,9034,1,0,North Carolina,88.5543502324552
28115,Mooresville,2020-05-23,56,2,41536,2,0,North Carolina,134.82280431433
28120,Mount Holly,2020-05-23,21,1,24318,1,0,North Carolina,86.3557858376511
28128,Norwood,2020-05-23,7,0,8098,1,0,North Carolina,86.4410965670536
28129,Oakboro,2020-05-23,6,0,6031,2,0,North Carolina,99.4859890565412
28133,Peachland,2020-05-23,4,0,2713,1,0,North Carolina,147.438260228529
28138,Rockwell,2020-05-23,21,0,11659,1,0,North Carolina,180.118363496012
28144,Salisbury,2020-05-23,169,7,25846,8,0,North Carolina,653.872939719879
28146,Salisbury,2020-05-23,56,0,30382,1,0,North Carolina,184.319662958331
28147,Salisbury,2020-05-23,258,18,26204,5,0,North Carolina,984.582506487559
28150,Shelby,2020-05-23,21,1,29296,4,0,North Carolina,71.6821409066084
28152,Shelby,2020-05-23,20,0,26078,1,0,North Carolina,76.6929979292891
28159,Spencer,2020-05-23,19,0,3126,1,0,North Carolina,607.805502239283
28167,Union Mills,2020-05-23,9,0,2418,0,0,North Carolina,372.208436724566
28170,Wadesboro,2020-05-23,35,0,12494,2,0,North Carolina,280.134464542981
28173,Waxhaw,2020-05-23,39,0,63837,1,0,North Carolina,61.0930964800978
28205,Charlotte,2020-05-23,192,7,51821,6,0,North Carolina,370.50616545416
28206,Charlotte,2020-05-23,46,0,15244,1,0,North Carolina,301.75806874836
28208,Charlotte,2020-05-23,161,5,39944,5,0,North Carolina,403.064290006008
28209,Charlotte,2020-05-23,60,0,26012,3,0,North Carolina,230.662771028756
28210,Charlotte,2020-05-23,207,1,44704,31,0,North Carolina,463.045812455261
28212,Charlotte,2020-05-23,187,1,42744,14,0,North Carolina,437.488302451806
28213,Charlotte,2020-05-23,157,1,45338,9,0,North Carolina,346.287882129781
28214,Charlotte,2020-05-23,117,1,41208,3,0,North Carolina,283.925451368666
28215,Charlotte,2020-05-23,249,3,60256,15,0,North Carolina,413.236856080722
28216,Charlotte,2020-05-23,146,2,58744,1,0,North Carolina,248.536020699986
28217,Charlotte,2020-05-23,246,0,30875,21,0,North Carolina,796.761133603239
28226,Charlotte,2020-05-23,64,2,40227,2,0,North Carolina,159.097123822308
28227,Charlotte,2020-05-23,179,3,57319,8,0,North Carolina,312.287374169124
28262,Charlotte,2020-05-23,90,0,43683,2,0,North Carolina,206.029805645217
28269,Charlotte,2020-05-23,202,5,81464,8,0,North Carolina,247.962290091329
28270,Charlotte,2020-05-23,33,1,34753,2,0,North Carolina,94.9558311512675
28273,Charlotte,2020-05-23,144,1,40544,7,0,North Carolina,355.169692186267
28277,Charlotte,2020-05-23,95,5,72020,2,0,North Carolina,131.907803387948
28278,Charlotte,2020-05-23,53,1,32539,1,0,North Carolina,162.881465318541
28301,Fayetteville,2020-05-23,70,1,17717,10,0,North Carolina,395.100750691426
28304,Fayetteville,2020-05-23,90,2,39651,1,0,North Carolina,226.980404025119
28306,Fayetteville,2020-05-23,69,2,42565,2,0,North Carolina,162.105015858099
28311,Fayetteville,2020-05-23,47,2,36046,1,0,North Carolina,130.388947456028
28314,Fayetteville,2020-05-23,103,2,53642,2,0,North Carolina,192.013720592073
28315,Aberdeen,2020-05-23,18,1,13329,3,0,North Carolina,135.043889264011
28320,Bladenboro,2020-05-23,10,0,9381,1,0,North Carolina,106.598443662723
28326,Cameron,2020-05-23,21,1,22382,2,0,North Carolina,93.8253954070235
28327,Carthage,2020-05-23,11,0,18273,3,0,North Carolina,60.1981064959229
28328,Clinton,2020-05-23,226,0,26951,14,0,North Carolina,838.558866090312
28333,Dudley,2020-05-23,72,0,10709,4,0,North Carolina,672.331683630591
28334,Dunn,2020-05-23,56,1,26215,6,0,North Carolina,213.618157543391
28339,Erwin,2020-05-23,13,0,7226,2,0,North Carolina,179.905895377802
28341,Faison,2020-05-23,44,0,5080,3,0,North Carolina,866.141732283465
28344,Godwin,2020-05-23,18,1,3814,1,0,North Carolina,471.945464079706
28345,Hamlet,2020-05-23,46,1,12656,2,0,North Carolina,363.46396965866
28349,Kenansville,2020-05-23,86,3,3955,3,0,North Carolina,2174.46270543616
28351,Laurel Hill,2020-05-23,12,0,5269,1,0,North Carolina,227.747200607326
28352,Laurinburg,2020-05-23,40,0,25298,1,0,North Carolina,158.115266028935
28356,Linden,2020-05-23,6,1,4914,1,0,North Carolina,122.100122100122
28358,Lumberton,2020-05-23,193,3,38517,2,0,North Carolina,501.077446322403
28360,Lumberton,2020-05-23,53,1,14944,1,0,North Carolina,354.6573875803
28364,Maxton,2020-05-23,33,0,15170,1,0,North Carolina,217.53460777851
28365,Mount Olive,2020-05-23,188,11,17063,17,0,North Carolina,1101.79921467503
28374,Pinehurst,2020-05-23,65,6,18171,1,0,North Carolina,357.712839139288
28376,Raeford,2020-05-23,156,0,43831,9,0,North Carolina,355.912482033264
28377,Red Springs,2020-05-23,85,1,13036,2,0,North Carolina,652.040503221847
28379,Rockingham,2020-05-23,87,1,25804,12,0,North Carolina,337.157029917842
28382,Roseboro,2020-05-23,18,0,8006,2,0,North Carolina,224.831376467649
28387,Southern Pines,2020-05-23,9,2,17139,2,0,North Carolina,52.5118151584107
28393,Turkey,2020-05-23,14,0,2160,1,0,North Carolina,648.148148148148
28398,Warsaw,2020-05-23,130,4,7672,5,0,North Carolina,1694.47340980188
28403,Wilmington,2020-05-23,28,0,41945,1,0,North Carolina,66.7540827273811
28405,Wilmington,2020-05-23,17,0,33719,1,0,North Carolina,50.4166790236959
28409,Wilmington,2020-05-23,18,2,34974,0,1,North Carolina,51.4668039114771
28411,Wilmington,2020-05-23,29,2,38820,2,0,North Carolina,74.703760947965
28421,Atkinson,2020-05-23,2,0,2040,2,0,North Carolina,98.0392156862745
28425,Burgaw,2020-05-23,25,1,12625,1,0,North Carolina,198.019801980198
28430,Cerro Gordo,2020-05-23,13,0,2055,1,0,North Carolina,632.603406326034
28431,Chadbourn,2020-05-23,55,4,6741,2,0,North Carolina,815.902685061564
28439,Fair Bluff,2020-05-23,16,1,1536,2,0,North Carolina,1041.66666666667
28441,Garland,2020-05-23,8,0,3328,1,0,North Carolina,240.384615384615
28442,Hallsboro,2020-05-23,2,0,1734,1,0,North Carolina,115.340253748558
28443,Hampstead,2020-05-23,20,0,22483,2,0,North Carolina,88.9561001645688
28447,Ivanhoe,2020-05-23,3,0,1334,1,0,North Carolina,224.887556221889
28450,Lake Waccamaw,2020-05-23,26,3,2397,1,0,North Carolina,1084.68919482687
28451,Leland,2020-05-23,23,0,39194,4,0,North Carolina,58.6824513956218
28453,Magnolia,2020-05-23,64,1,4137,6,0,North Carolina,1547.01474498429
28458,Rose Hill,2020-05-23,64,2,7018,11,0,North Carolina,911.94072385295
28461,Southport,2020-05-23,13,1,20575,2,0,North Carolina,63.18347509113
28463,Tabor City,2020-05-23,77,9,9865,3,0,North Carolina,780.537252914344
28464,Teachey,2020-05-23,15,0,2491,1,0,North Carolina,602.167804094741
28466,Wallace,2020-05-23,56,0,10375,9,0,North Carolina,539.759036144578
28472,Whiteville,2020-05-23,77,3,20002,1,0,North Carolina,384.961503849615
28501,Kinston,2020-05-23,51,2,19507,3,0,North Carolina,261.444609627313
28504,Kinston,2020-05-23,84,4,21016,2,0,North Carolina,399.695470118005
28508,Albertson,2020-05-23,40,0,2984,3,0,North Carolina,1340.48257372654
28513,Ayden,2020-05-23,15,0,10825,1,0,North Carolina,138.568129330254
28518,Beulaville,2020-05-23,38,1,8803,1,0,North Carolina,431.671021242758
28525,Deep Run,2020-05-23,9,0,3309,1,0,North Carolina,271.985494106981
28539,Hubert,2020-05-23,8,0,18000,3,0,North Carolina,44.4444444444444
28540,Jacksonville,2020-05-23,25,0,52400,5,0,North Carolina,47.7099236641221
28546,Jacksonville,2020-05-23,19,0,51963,1,0,North Carolina,36.5644785712911
28551,La Grange,2020-05-23,45,1,14265,1,0,North Carolina,315.457413249211
28560,New Bern,2020-05-23,48,1,28926,9,0,North Carolina,165.940676208256
28562,New Bern,2020-05-23,118,2,38009,27,0,North Carolina,310.452787497698
28572,Pink Hill,2020-05-23,20,0,6379,1,0,North Carolina,313.528766264305
28574,Richlands,2020-05-23,11,0,17702,2,0,North Carolina,62.1398712009942
28578,Seven Springs,2020-05-23,61,1,7044,7,0,North Carolina,865.985235661556
28580,Snow Hill,2020-05-23,34,2,12031,4,0,North Carolina,282.603274873244
28585,Trenton,2020-05-23,20,1,4170,2,0,North Carolina,479.616306954436
28601,Hickory,2020-05-23,54,1,49848,2,0,North Carolina,108.329321136254
28602,Hickory,2020-05-23,17,0,31218,1,0,North Carolina,54.4557627010058
28610,Claremont,2020-05-23,6,0,10238,3,0,North Carolina,58.6051963274077
28613,Conover,2020-05-23,25,1,25216,1,0,North Carolina,99.1434010152284
28621,Elkin,2020-05-23,22,0,10400,3,0,North Carolina,211.538461538462
28625,Statesville,2020-05-23,40,0,38862,4,0,North Carolina,102.928310431784
28631,Grassy Creek,2020-05-23,15,0,536,2,0,North Carolina,2798.50746268657
28636,Hiddenite,2020-05-23,3,0,5186,1,0,North Carolina,57.8480524489009
28637,Hildebran,2020-05-23,5,0,1583,1,0,North Carolina,315.855969677827
28642,Jonesville,2020-05-23,8,0,5578,1,0,North Carolina,143.420580853352
28645,Lenoir,2020-05-23,70,2,47621,8,0,North Carolina,146.993973247097
28651,Millers Creek,2020-05-23,51,0,6653,4,0,North Carolina,766.571471516609
28654,Moravian Falls,2020-05-23,30,0,3800,1,0,North Carolina,789.473684210526
28655,Morganton,2020-05-23,234,14,58249,18,0,North Carolina,401.723634740511
28659,North Wilkesboro,2020-05-23,193,2,21013,1,0,North Carolina,918.479036786751
28676,State Road,2020-05-23,2,0,3444,1,0,North Carolina,58.0720092915215
28677,Statesville,2020-05-23,50,2,35614,1,0,North Carolina,140.394226989386
28681,Taylorsville,2020-05-23,23,0,26959,3,0,North Carolina,85.3147371935161
28690,Valdese,2020-05-23,13,0,9427,1,0,North Carolina,137.901771507372
28694,West Jefferson,2020-05-23,3,0,8033,1,0,North Carolina,37.3459479646458
28697,Wilkesboro,2020-05-23,122,1,13376,2,0,North Carolina,912.081339712919
28704,Arden,2020-05-23,26,0,21728,1,0,North Carolina,119.661266568483
28726,East Flat Rock,2020-05-23,11,1,3477,1,0,North Carolina,316.364682197297
28731,Flat Rock,2020-05-23,17,0,9271,1,0,North Carolina,183.367490022651
28734,Franklin,2020-05-23,7,1,28423,1,0,North Carolina,24.6279421595187
28752,Marion,2020-05-23,23,1,31501,2,0,North Carolina,73.0135551252341
28768,Pisgah Forest,2020-05-23,5,0,7895,2,0,North Carolina,63.3312222925903
28779,Sylva,2020-05-23,17,1,17610,1,0,North Carolina,96.5360590573538
28786,Waynesville,2020-05-23,12,0,21837,1,0,North Carolina,54.9526033795851
28792,Hendersonville,2020-05-23,176,32,37949,5,1,North Carolina,463.780336767767
28806,Asheville,2020-05-23,107,2,43841,5,0,North Carolina,244.06377591752
27533,"",2020-05-23,459,2,0,459,2,North Carolina,Inf
27006,Advance,2020-05-24,21,2,14872,0,0,North Carolina,141.204948897257
27007,Ararat,2020-05-24,2,0,2136,0,0,North Carolina,93.6329588014981
27009,Belews Creek,2020-05-24,3,0,2937,0,0,North Carolina,102.145045965271
27011,Boonville,2020-05-24,14,0,5411,0,0,North Carolina,258.732212160414
27012,Clemmons,2020-05-24,23,0,28954,0,0,North Carolina,79.4363473095255
27013,Cleveland,2020-05-24,10,0,6495,0,0,North Carolina,153.964588144727
27014,Cooleemee,2020-05-24,0,0,957,0,0,North Carolina,0
27017,Dobson,2020-05-24,21,0,9499,0,0,North Carolina,221.075902726603
27018,East Bend,2020-05-24,25,1,8221,0,0,North Carolina,304.099257997811
27020,Hamptonville,2020-05-24,26,0,6104,0,0,North Carolina,425.950196592398
27021,King,2020-05-24,25,0,17979,0,0,North Carolina,139.051115189944
27022,Lawsonville,2020-05-24,0,0,1512,0,0,North Carolina,0
27023,Lewisville,2020-05-24,26,1,12775,0,0,North Carolina,203.522504892368
27024,Lowgap,2020-05-24,4,0,2683,0,0,North Carolina,149.086843086098
27027,Mayodan,2020-05-24,0,0,4017,0,0,North Carolina,0
27040,Pfafftown,2020-05-24,10,0,13150,0,0,North Carolina,76.0456273764259
27041,Pilot Mountain,2020-05-24,3,0,8020,0,0,North Carolina,37.4064837905237
27042,Pine Hall,2020-05-24,3,0,720,0,0,North Carolina,416.666666666667
27043,Pinnacle,2020-05-24,8,0,6442,0,0,North Carolina,124.185035703198
27045,Rural Hall,2020-05-24,22,0,9583,0,0,North Carolina,229.573202546176
27046,Sandy Ridge,2020-05-24,0,0,1953,0,0,North Carolina,0
27047,Siloam,2020-05-24,2,0,1279,0,0,North Carolina,156.372165754496
27048,Stoneville,2020-05-24,7,0,8902,0,0,North Carolina,78.6340148281285
27050,Tobaccoville,2020-05-24,4,0,4084,0,0,North Carolina,97.9431929480901
27053,Westfield,2020-05-24,1,0,3156,0,0,North Carolina,31.6856780735108
27054,Woodleaf,2020-05-24,1,0,2608,0,0,North Carolina,38.3435582822086
27104,Winston Salem,2020-05-24,85,1,29383,0,0,North Carolina,289.282918694483
27207,Bear Creek,2020-05-24,18,0,3806,0,0,North Carolina,472.93746715712
27208,Bennett,2020-05-24,8,0,1691,0,0,North Carolina,473.092844470727
27209,Biscoe,2020-05-24,28,2,4151,0,0,North Carolina,674.536256323778
27214,Browns Summit,2020-05-24,11,1,11747,0,0,North Carolina,93.6409295990466
27215,Burlington,2020-05-24,40,3,44892,0,0,North Carolina,89.1027354539784
27229,Candor,2020-05-24,13,0,4014,0,0,North Carolina,323.866467364225
27231,Cedar Grove,2020-05-24,0,0,2048,0,0,North Carolina,0
27233,Climax,2020-05-24,2,0,3647,0,0,North Carolina,54.839594187003
27235,Colfax,2020-05-24,1,0,4575,0,0,North Carolina,21.8579234972678
27239,Denton,2020-05-24,14,0,9629,0,0,North Carolina,145.394121923357
27242,Eagle Springs,2020-05-24,1,0,2668,0,0,North Carolina,37.4812593703149
27243,Efland,2020-05-24,7,0,4665,0,0,North Carolina,150.05359056806
27244,Elon,2020-05-24,4,0,16259,0,0,North Carolina,24.6017590257703
27252,Goldston,2020-05-24,6,1,2264,0,0,North Carolina,265.017667844523
27253,Graham,2020-05-24,42,0,31464,0,0,North Carolina,133.48588863463
27258,Haw River,2020-05-24,10,0,7740,0,0,North Carolina,129.198966408269
27260,High Point,2020-05-24,132,5,25696,0,0,North Carolina,513.698630136986
27262,High Point,2020-05-24,72,1,24764,0,0,North Carolina,290.744629300598
27268,High Point,2020-05-24,1,0,1695,0,0,North Carolina,58.9970501474926
27278,Hillsborough,2020-05-24,42,0,27181,0,0,North Carolina,154.519701261911
27281,Jackson Springs,2020-05-24,8,0,3710,0,0,North Carolina,215.633423180593
27282,Jamestown,2020-05-24,11,0,16597,0,0,North Carolina,66.2770380189191
27283,Julian,2020-05-24,6,0,2982,0,0,North Carolina,201.207243460765
27288,Eden,2020-05-24,28,0,23585,0,0,North Carolina,118.7195251219
27291,Leasburg,2020-05-24,1,0,1538,0,0,North Carolina,65.0195058517555
27298,Liberty,2020-05-24,35,0,10440,0,0,North Carolina,335.249042145594
27301,Mc Leansville,2020-05-24,9,2,10019,0,0,North Carolina,89.8293242838607
27305,Milton,2020-05-24,17,1,1585,0,0,North Carolina,1072.55520504732
27306,Mount Gilead,2020-05-24,15,0,5945,0,0,North Carolina,252.312867956266
27310,Oak Ridge,2020-05-24,7,1,8562,0,0,North Carolina,81.7565989254847
27311,Pelham,2020-05-24,1,0,3220,0,0,North Carolina,31.055900621118
27312,Pittsboro,2020-05-24,91,17,22205,0,0,North Carolina,409.817608646701
27313,Pleasant Garden,2020-05-24,56,9,7288,0,0,North Carolina,768.386388583974
27314,Prospect Hill,2020-05-24,0,0,1138,0,0,North Carolina,0
27315,Providence,2020-05-24,1,0,2140,0,0,North Carolina,46.7289719626168
27325,Robbins,2020-05-24,8,0,7676,0,0,North Carolina,104.220948410631
27326,Ruffin,2020-05-24,5,0,3692,0,0,North Carolina,135.427952329361
27332,Sanford,2020-05-24,121,0,33549,0,0,North Carolina,360.66648782378
27341,Seagrove,2020-05-24,13,0,5820,0,0,North Carolina,223.367697594502
27343,Semora,2020-05-24,1,0,1840,0,0,North Carolina,54.3478260869565
27349,Snow Camp,2020-05-24,5,0,5850,0,0,North Carolina,85.4700854700855
27350,Sophia,2020-05-24,3,0,7508,0,0,North Carolina,39.957378795951
27355,Staley,2020-05-24,23,0,3196,0,0,North Carolina,719.649561952441
27356,Star,2020-05-24,9,1,3513,0,0,North Carolina,256.191289496157
27358,Summerfield,2020-05-24,13,1,15960,0,0,North Carolina,81.453634085213
27360,Thomasville,2020-05-24,99,0,48331,0,0,North Carolina,204.837474912582
27370,Trinity,2020-05-24,22,0,14622,0,0,North Carolina,150.458213650663
27371,Troy,2020-05-24,14,0,7778,0,0,North Carolina,179.994857289792
27376,West End,2020-05-24,7,0,9884,0,0,North Carolina,70.8215297450425
27377,Whitsett,2020-05-24,15,0,9597,0,0,North Carolina,156.298843388559
27379,Yanceyville,2020-05-24,6,0,6057,0,0,North Carolina,99.0589400693413
27403,Greensboro,2020-05-24,17,1,21278,0,0,North Carolina,79.8947269480214
27408,Greensboro,2020-05-24,12,0,17406,0,0,North Carolina,68.9417442261289
27409,Greensboro,2020-05-24,18,1,17953,0,0,North Carolina,100.261794686125
27410,Greensboro,2020-05-24,28,1,56968,0,0,North Carolina,49.1504002246876
27411,Greensboro,2020-05-24,0,0,847,0,0,North Carolina,0
27412,Greensboro,2020-05-24,0,0,1886,0,0,North Carolina,0
27455,Greensboro,2020-05-24,24,2,29197,0,0,North Carolina,82.2002260506216
27503,Bahama,2020-05-24,11,0,7222,0,0,North Carolina,152.312378842426
27504,Benson,2020-05-24,38,1,16320,0,0,North Carolina,232.843137254902
27505,Broadway,2020-05-24,30,0,7308,0,0,North Carolina,410.509031198686
27507,Bullock,2020-05-24,5,0,2053,0,0,North Carolina,243.546030199708
27508,Bunn,2020-05-24,3,0,2340,0,0,North Carolina,128.205128205128
27510,Carrboro,2020-05-24,24,1,14543,0,0,North Carolina,165.027848449426
27513,Cary,2020-05-24,40,1,49003,0,0,North Carolina,81.6276554496664
27514,Chapel Hill,2020-05-24,73,16,32847,0,0,North Carolina,222.242518342619
27518,Cary,2020-05-24,18,0,22765,0,0,North Carolina,79.0687458818362
27519,Cary,2020-05-24,38,1,59960,0,0,North Carolina,63.3755837224817
27521,Coats,2020-05-24,6,0,7149,0,0,North Carolina,83.9278220730172
27522,Creedmoor,2020-05-24,27,0,13652,0,0,North Carolina,197.77322004102
27523,Apex,2020-05-24,7,0,12782,0,0,North Carolina,54.7645125958379
27525,Franklinton,2020-05-24,20,0,15534,0,0,North Carolina,128.749839062701
27526,Fuquay Varina,2020-05-24,33,0,54027,0,0,North Carolina,61.0805708256983
27531,Goldsboro,2020-05-24,1,0,666,0,0,North Carolina,150.15015015015
27536,Henderson,2020-05-24,152,15,16459,0,0,North Carolina,923.506895923203
27537,Henderson,2020-05-24,86,3,25321,0,0,North Carolina,339.639034793255
27539,Apex,2020-05-24,22,1,26567,0,0,North Carolina,82.8095005081492
27540,Holly Springs,2020-05-24,23,0,39075,0,0,North Carolina,58.8611644273832
27541,Hurdle Mills,2020-05-24,3,0,4044,0,0,North Carolina,74.1839762611276
27544,Kittrell,2020-05-24,6,0,4291,0,0,North Carolina,139.827546026567
27545,Knightdale,2020-05-24,94,13,30327,0,0,North Carolina,309.954825732845
27546,Lillington,2020-05-24,102,17,22436,0,0,North Carolina,454.626493136031
27549,Louisburg,2020-05-24,89,20,25224,0,0,North Carolina,352.838566444656
27551,Macon,2020-05-24,2,0,2205,0,0,North Carolina,90.702947845805
27553,Manson,2020-05-24,8,0,2030,0,0,North Carolina,394.088669950739
27559,Moncure,2020-05-24,0,0,2874,0,0,North Carolina,0
27560,Morrisville,2020-05-24,23,0,33691,0,0,North Carolina,68.2674898340803
27562,New Hill,2020-05-24,1,0,2791,0,0,North Carolina,35.8294518093873
27563,Norlina,2020-05-24,20,0,5312,0,0,North Carolina,376.506024096386
27565,Oxford,2020-05-24,80,0,26057,0,0,North Carolina,307.019227079096
27569,Princeton,2020-05-24,11,0,8984,0,0,North Carolina,122.439893143366
27571,Rolesville,2020-05-24,4,0,7385,0,0,North Carolina,54.16384563304
27572,Rougemont,2020-05-24,3,0,7316,0,0,North Carolina,41.0060142154183
27573,Roxboro,2020-05-24,14,1,11561,0,0,North Carolina,121.09679093504
27574,Roxboro,2020-05-24,10,0,15232,0,0,North Carolina,65.6512605042017
27581,Stem,2020-05-24,7,0,3956,0,0,North Carolina,176.946410515672
27583,Timberlake,2020-05-24,13,0,7012,0,0,North Carolina,185.396463205933
27587,Wake Forest,2020-05-24,81,3,74087,0,0,North Carolina,109.330921754154
27589,Warrenton,2020-05-24,17,0,8312,0,0,North Carolina,204.523580365736
27592,Willow Spring,2020-05-24,27,0,17368,0,0,North Carolina,155.458314140949
27596,Youngsville,2020-05-24,17,0,18655,0,0,North Carolina,91.1283838113106
27601,Raleigh,2020-05-24,22,0,12139,0,0,North Carolina,181.234039047698
27607,Raleigh,2020-05-24,16,0,30296,0,0,North Carolina,52.8122524425667
27608,Raleigh,2020-05-24,6,0,11603,0,0,North Carolina,51.7107644574679
