OBJECTID,COUNTYFP10,GEOID10,TotalVax,TotalPop,PctTotal,NAME10,Pop18Up,Pop16Up,UpdateDTS
1039,191,37191000101,1103,7459,18.4911986588433,Wayne,5844,5965,202105041931
1040,191,37191000304,828,5290,20.1117318435754,Wayne,3981,4117,202105041931
1041,191,37191001101,1100,7442,18.7713310580205,Wayne,5708,5860,202105041931
1042,191,37191001302,945,3807,29.2841648590022,Wayne,3135,3227,202105041931
1043,191,37191001301,1484,6270,27.7175943220022,Wayne,5218,5354,202105041931
1140,191,37191000302,1274,5780,26.731011330256,Wayne,4639,4766,202105041931
1141,191,37191000402,665,4655,18.070652173913,Wayne,3555,3680,202105041931
1142,191,37191000303,1264,6812,24.2656939911691,Wayne,4990,5209,202105041931
1152,191,37191000902,839,5042,22.5780409041981,Wayne,3568,3716,202105041931
1153,191,37191000102,1434,6617,26.6493216874187,Wayne,5137,5381,202105041931
1210,191,37191000602,1178,8694,19.7121820615797,Wayne,5706,5976,202105041931
1211,191,37191001900,891,4716,25.0140370578327,Wayne,3444,3562,202105041931
1234,191,37191000700,429,2804,17.9422835633626,Wayne,2305,2391,202105041931
1235,191,37191000800,490,2669,20.5882352941176,Wayne,2284,2380,202105041931
1236,191,37191000601,677,4615,20.2149895491191,Wayne,3242,3349,202105041931
1237,191,37191000200,603,3049,23.1034482758621,Wayne,2507,2610,202105041931
1243,191,37191002000,240,966,33.7552742616034,Wayne,693,711,202105041931
1295,191,37191001500,398,2314,21.4439655172414,Wayne,1751,1856,202105041931
1297,191,37191001800,388,2233,22.2988505747126,Wayne,1702,1740,202105041931
1303,191,37191000500,25,3058,1.14155251141552,Wayne,2167,2190,202105041931
1867,193,37193961001,916,4294,23.6876131367986,Wilkes,3790,3867,202105041931
1915,193,37193960900,1070,4714,27.3657289002558,Wilkes,3786,3910,202105041931
1916,193,37193960802,1039,4853,26.350494547299,Wilkes,3780,3943,202105041931
1935,193,37193960600,666,2438,34.3653250773994,Wilkes,1907,1938,202105041931
1936,193,37193961002,1489,5420,33.7030330466274,Wilkes,4290,4418,202105041931
2021,193,37193961100,1137,3622,37.7866400797607,Wilkes,2960,3009,202105041931
2084,193,37193960300,1116,6462,21.7459080280592,Wilkes,5004,5132,202105041931
2099,193,37193960801,804,4018,25.243328100471,Wilkes,3102,3185,202105041931
2112,193,37193961200,1499,7519,25.0878661087866,Wilkes,5880,5975,202105041931
2113,193,37193960100,1411,7234,23.619015734851,Wilkes,5681,5974,202105041931
2114,193,37193960200,647,3585,21.0817855979146,Wilkes,2970,3069,202105041931
2115,193,37193960400,1485,7470,25.3326509723644,Wilkes,5712,5862,202105041931
2116,193,37193960500,652,3177,24.3738317757009,Wilkes,2626,2675,202105041931
2156,193,37193960700,852,3663,28.475935828877,Wilkes,2887,2992,202105041931
811,195,37195001400,2029,9398,27.7147930610572,Wilson,7100,7321,202105041931
828,195,37195000400,2009,8326,29.1878541333721,Wilson,6766,6883,202105041931
877,195,37195000600,1809,7821,29.0275994865212,Wilson,5978,6232,202105041931
878,195,37195000200,79,1213,8.44919786096257,Wilson,907,935,202105041931
901,195,37195000700,897,4853,25.1190142817138,Wilson,3512,3571,202105041931
930,195,37195000900,633,4311,18.8617401668653,Wilson,3267,3356,202105041931
957,195,37195000501,1413,3704,44.6727790072716,Wilson,2999,3163,202105041931
1056,195,37195000802,588,3809,20.8880994671403,Wilson,2745,2815,202105041931
1057,195,37195001100,267,1505,20.5069124423963,Wilson,1274,1302,202105041931
1060,195,37195000502,1399,4971,33.8413159167876,Wilson,4003,4134,202105041931
1161,195,37195001600,608,3491,22.4188790560472,Wilson,2622,2712,202105041931
1162,195,37195001500,1140,5686,28.6792452830189,Wilson,3795,3975,202105041931
1216,195,37195000100,431,3831,13.3934120571784,Wilson,3155,3218,202105041931
1249,195,37195001000,274,1586,21.141975308642,Wilson,1282,1296,202105041931
1250,195,37195001200,758,3473,27.0231729055258,Wilson,2687,2805,202105041931
1251,195,37195001300,966,5530,20.8279430789133,Wilson,4491,4638,202105041931
1252,195,37195000801,221,1740,16.467958271237,Wilson,1304,1342,202105041931
1253,195,37195001700,679,3956,20.9503239740821,Wilson,3084,3241,202105041931
1255,195,37195000300,317,2231,18.559718969555,Wilson,1632,1708,202105041931
1441,197,37197050501,1884,6587,34.2545454545455,Yadkin,5370,5500,202105041931
1443,197,37197050400,1265,6186,26.4091858037578,Yadkin,4593,4790,202105041931
1444,197,37197050102,1067,3831,34.6203763789747,Yadkin,2978,3082,202105041931
1514,197,37197050101,1326,6217,26.7284821608547,Yadkin,4828,4961,202105041931
1683,197,37197050300,1317,6104,26.7519804996953,Yadkin,4690,4923,202105041931
1743,197,37197050200,1091,4320,29.0468583599574,Yadkin,3604,3756,202105041931
1744,197,37197050502,1067,4357,28.7833827893175,Yadkin,3569,3707,202105041931
1821,199,37199960300,666,3017,26.1586802827965,Yancey,2486,2546,202105041931
1875,199,37199960200,1162,4605,29.5148590297181,Yancey,3846,3937,202105041931
1902,199,37199960101,1095,3717,36.3425157650182,Yancey,2960,3013,202105041931
2163,199,37199960102,316,1995,18.6650915534554,Yancey,1606,1693,202105041931
2166,199,37199960400,937,4426,25.5174291938998,Yancey,3561,3672,202105041931
